yahoo_ticker,pe_ratio,roe,debt_to_equity,revenue_growth,momentum_3m,momentum_6m,momentum_12m,rsi,dist_sma200,z_pe_ratio,z_roe,z_debt_to_equity,z_revenue_growth,z_momentum_3m,z_momentum_6m,z_momentum_12m,z_rsi,z_dist_sma200,z_pe_ratio_adj,z_debt_to_equity_adj,n_factores_disponibles,score,factores_faltantes,score_ajustado,nombre,sector,pais
ALV.DE,13.660743,0.18706,,0.088,0.13048157162185414,0.19189426703146228,0.27715283163451376,61.98083534346418,0.15360014783261966,-0.5286792971065034,0.14813440119679505,,0.020824809054555308,0.7037177867290059,0.46179000292137456,0.17244125819857858,0.678835523842812,0.6671351435395154,0.5286792971065034,,8,0.4226947778236425,1,0.3726947778236425,ALLIANZ,Financieros,Alemania
SU.PA,33.726475,0.15613,81.411,0.042,-0.012620548038048462,0.17761437732681995,0.14870366244975508,40.32756530034315,0.06605319885819028,0.4837647604096735,0.0004088255150870757,-0.09980550824507493,-0.13347246727266746,-0.3987628826170894,0.40696940130541254,-0.09172196729545276,-0.886638284495426,0.06332008458711923,-0.4837647604096735,0.09980550824507493,9,-0.1582062824930684,0,-0.1582062824930684,SCHNEIDER ELECTRIC,Industriales,Francia
UBSG.SW,18.845133,0.1016,,0.138,0.2693340158554256,0.18657480365265688,0.5225996670807092,63.537897685384486,0.25903422289760414,-0.26709378169414305,-0.26003332262340406,,0.18853923984501492,1.7734583050580508,0.44136854388129615,0.6772170239764639,0.7914069880776293,1.3943184777017315,0.26709378169414305,,8,0.6591711297013657,1,0.6091711297013657,UBS GROUP AG,Financieros,Suiza
NOVO B.CO,,,,,0.24554084329044112,-0.14413991196492226,-0.2242792141217007,54.75968178855587,0.09745766896970953,,,,,1.590152055802951,-0.8282476820418982,-0.8587830573320628,0.15676533612126656,0.27991806080322135,,,5,0.06796094267069555,4,-0.13203905732930446,NOVO NORDISK CLASS B,Cuidado de la Salud,Dinamarca
ABBN.SW,36.763634,0.32575,55.751,0.142,0.08733158522167717,0.36684378304452236,0.5714768679149054,38.396622978451624,0.18100915238568405,0.6370087876538217,0.810535309418459,-0.1490816530216525,0.2019563943082516,0.3712836760267885,1.1334224817870477,0.7777358448254263,-1.0262402764492156,0.8561762225709385,-0.6370087876538217,0.1490816530216525,9,0.29299361309505856,0,0.29299361309505856,ABB LTD,Industriales,Suiza
SAP.DE,21.86218,0.16350001,17.331,0.06,-0.0172882448361249,-0.2716627263283182,-0.4443739453719836,39.9509698507591,-0.22250628826842722,-0.11486453302297539,0.03560892153933362,-0.22286144578533568,-0.07309527218810204,-0.43472353437038325,-1.317808704413752,-1.3114207387614225,-0.9138651334419892,-1.9268870645109328,0.11486453302297539,0.22286144578533568,9,-0.6227183941487708,0,-0.6227183941487708,SAP,Tecnología de la Información,Alemania
RR..L,,,,,-0.028677114224579636,-0.02848466999612309,0.14394489161808388,93.1350951375932,0.04648423826928583,,,,,-0.5224651302064165,-0.38424635738824725,-0.10150865770582827,2.931205610612593,-0.07164787523381834,,,5,0.3702675180156566,4,0.1702675180156566,ROLLS-ROYCE HOLDINGS PLC,Industriales,Reino Unido
IBE.MC,26.65,0.09969,94.885,-0.045,0.0855085300319256,0.18011838451517947,0.4354340705325008,57.4244820049485,0.1361456972943218,0.12671149856446443,-0.269155723190881,-0.07393073136590088,-0.42529557684806707,0.35723857934597847,0.4165823033204705,0.497955879023739,0.3494233011726939,0.5467510501561778,-0.12671149856446443,0.07393073136590088,9,0.15785767175350532,0,0.15785767175350532,IBERDROLA SA,Servicios,España
BBVA.MC,12.401098,0.19042999,,0.119,0.20953911465087027,0.09335853696013996,0.8222242686151477,57.31130526472999,0.18651457616461342,-0.5922364150242533,0.164229897892288,,0.12480775614464024,1.3127892188128285,0.08351061036963577,1.2934125329162978,0.3412409239995301,0.8941473663123738,0.5922364150242533,,8,0.6007968401839809,1,0.5507968401839809,BANCO BILBAO VIZCAYA ARGENTARIA SA,Financieros,España
ENR.DE,62.505928,0.23313999,33.549,0.033,-0.13446390273907782,0.15559790017448027,0.6411352380373556,45.42857827945258,0.10690161900563488,1.9358715745750428,0.36821823728335634,-0.19171723237978092,-0.16366106481495019,-1.3374627674644555,0.32244798356904397,0.9209923551710529,-0.51784861905983,0.3450533889270067,-1.9358715745750428,0.19171723237978092,9,-0.20071275873155972,0,-0.20071275873155972,SIEMENS ENERGY N AG,Industriales,Alemania
