yahoo_ticker,momentum_3m,momentum_6m,momentum_12m,rsi,dist_sma200
ACLN.SW,-0.05052918476884383,0.1371326103296957,0.1438561783621486,34.90813890061443,0.06418564700508744
LI.PA,0.11251176851511513,0.23016706672288167,0.20061359114919997,84.18206166824656,0.15793747392952895
COLO B.CO,0.07711725531355351,-0.2132954110692431,-0.26872955675050736,66.03773813625861,-0.09867023306366451
SPIE.PA,0.09002377225555369,0.05808681936302462,0.027128349983084554,45.600006510421075,0.041516064939394415
FME.DE,0.15380172832412575,0.20058158237813872,-0.020461318356598368,76.71688388697518,0.1075016516104923
CON.DE,0.1295456269037092,0.13330511836580516,0.2952249895618857,48.04847481662014,0.10691912689125593
ABVX.PA,0.1965288473686415,0.126923047579252,1.0561402973375826,49.61636459354083,0.17307920199025761
ERF.PA,0.13391168511190443,-0.014818906416546263,0.0224334228091021,54.95147558372258,0.09736498342861033
SKF B.ST,0.04953034267579093,0.005913997228182755,0.09491733343882314,47.57525689580562,0.026206447577073577
HEIO.AS,0.20074712255111682,0.17928779401767647,0.10819858212782751,72.5274679209058,0.1381823997979661
SKA B.ST,0.021310828776812674,-0.012110239140131207,0.17373901885546128,47.40107719135255,0.03550692354088736
GAW.L,0.03134635551330178,0.1257273797828764,0.2868343638032669,48.577776125153086,0.09628132026003677
ADDT B.ST,0.07493855478837763,0.06968211168202032,0.06751446298357666,51.53835250811406,0.08967994368307775
MAERSK B.CO,0.12436462216197897,0.14894985497924873,0.26699846877204103,52.00617283950617,0.11768684876780311
PNDORA.CO,-0.007194256889340167,0.0031143783197566943,-0.5033652135977716,35.20580429290426,-0.20047226722201128
ORNBV.HE,0.04220566687974259,0.13190788390093644,0.13078593729555443,63.403255775572866,0.14236715203536732
TEN.MI,-0.048403483707795236,0.33952606320380796,0.604600258761931,68.00005798348691,0.17418275755175583
WEIR.L,-0.13210685510570563,-0.18181002405645708,-0.020199101180617074,53.78633798833373,-0.0823776695511591
HSX.L,-0.007051282051282026,0.027360643240347926,0.18454526648937808,38.185321369719176,0.00856523249232466
MOWI.OL,-0.03609909857043114,-0.08479694623026834,0.04724924978504563,74.92066629173578,-0.07487582319958219
GALP.LS,0.04422174357376352,0.2859121248153158,0.2273641061514564,66.75601709146474,0.11491391086477232
QIA.DE,0.10042393594635923,-0.22367921441246552,-0.15586627401377395,58.11099596869487,-0.03602837818572446
DHER.DE,0.9804024102434556,0.5106216133213071,0.4376639027367848,62.014414630009696,0.5643587585070546
RBI.VI,0.23807359003305062,0.41985288907409246,1.300901608071456,49.33333062065903,0.3505489048668504
STB.OL,0.13922582319445165,0.18702641029948497,0.3776262277830744,73.87755966345941,0.175712685727619
STJ.L,-0.03817097415506954,-0.18899321366042432,0.044620347917764924,46.64645187476982,-0.06179134754920168
TREL B.ST,0.02704083189672346,0.06334575639314166,0.18712631212563724,47.426750102108436,0.052700151826560404
ELI.BR,0.0014629695474170923,0.2404990749496303,0.35207196781506944,54.852321490080186,0.1284585053912064
SECU B.ST,0.0580858287244741,0.024586256367443493,0.12102054986815602,51.46140820215074,0.07083940228330587
IGG.L,0.007806739604653945,0.11822086340093496,0.345031655810937,40.6515002402456,0.07098251841991865
BNR.DE,-0.0004106448564528131,0.1840985408479905,0.051147114241838265,70.80290598903412,0.11598152898683978
LIFCO B.ST,0.08686281823145925,-0.047662604688822885,-0.10773998234751125,48.17932193942066,-0.04527274654315705
SBRY.L,-0.04673444029951923,0.049201265055005994,0.0736783198524944,49.160938769057836,-0.0014123664888597842
ORK.OL,-0.061632504513641884,-0.008532948996207712,0.02312885441511181,53.63637246374998,-0.005384204337112841
